waktu1 (s), waktu2 (s), waktu3 (s)       , lokasi          ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.016595  , 0.016999  , 0.943503         , DEKAT MIC1      ,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.032183  , 0.012399  , 0.008016         , DEKAT MIC3      ,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.003604  , 0.013706  , 0.010131         , DEKAT MIC1      ,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.026377  , 0.026011  , 0.0              , BELUM TERDETEKSI,         ,
0.026377  , 0.026011  , 0.0              , BELUM TERDETEKSI,         ,
0.026377  , 0.026011  , 0.0              , BELUM TERDETEKSI,         ,
0.026377  , 0.026011  , 0.0              , BELUM TERDETEKSI,         ,
0.026377  , 0.026011  , 0.0              , BELUM TERDETEKSI,         ,
0.026377  , 0.026011  , 0.0              , BELUM TERDETEKSI,         ,
0.026377  , 0.026011  , 0.0              , BELUM TERDETEKSI,         ,
0.026377  , 0.026011  , 0.0              , BELUM TERDETEKSI,         ,
0.026377  , 0.026011  , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
2.656878  , 2.646886  , 2.646773         , DEKAT MIC3      ,         ,
2.656878  , 2.646886  , 2.646773         , DEKAT MIC3      ,         ,
2.656878  , 2.646886  , 2.646773         , DEKAT MIC3      ,         ,
2.656878  , 2.646886  , 2.646773         , DEKAT MIC3      ,         ,
2.656878  , 2.646886  , 2.646773         , DEKAT MIC3      ,         ,
2.656878  , 2.646886  , 2.646773         , DEKAT MIC3      ,         ,
2.656878  , 2.646886  , 2.646773         , DEKAT MIC3      ,         ,
2.656878  , 2.646886  , 2.646773         , DEKAT MIC3      ,         ,
2.656878  , 2.646886  , 2.646773         , DEKAT MIC3      ,         ,
2.656878  , 2.646886  , 2.646773         , DEKAT MIC3      ,         ,
2.656878  , 2.646886  , 2.646773         , DEKAT MIC3      ,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.091367  , 0.004884  , 0.081429         , DEKAT MIC2      ,         ,
0.091367  , 0.004884  , 0.081429         , DEKAT MIC2      ,         ,
0.091367  , 0.004884  , 0.081429         , DEKAT MIC2      ,         ,
0.091367  , 0.004884  , 0.081429         , DEKAT MIC2      ,         ,
0.091367  , 0.004884  , 0.081429         , DEKAT MIC2      ,         ,
0.091367  , 0.004884  , 0.081429         , DEKAT MIC2      ,         ,
0.091367  , 0.004884  , 0.081429         , DEKAT MIC2      ,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.009336  , 0.002212  , 0.031195         , DEKAT MIC2      ,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.07502   , 0.075731         , BELUM TERDETEKSI,         ,
0.0       , 0.07502   , 0.075731         , BELUM TERDETEKSI,         ,
0.0       , 0.07502   , 0.075731         , BELUM TERDETEKSI,         ,
0.0       , 0.07502   , 0.075731         , BELUM TERDETEKSI,         ,
0.0       , 0.07502   , 0.075731         , BELUM TERDETEKSI,         ,
0.0       , 0.07502   , 0.075731         , BELUM TERDETEKSI,         ,
0.0       , 0.07502   , 0.075731         , BELUM TERDETEKSI,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.69564   , 0.07502   , 0.075731         , DEKAT MIC2      ,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
0.0       , 0.056336  , 0.000912         , BELUM TERDETEKSI,         ,
1.987777  , 0.056336  , 0.000912         , DEKAT MIC3      ,         ,
1.987777  , 0.056336  , 0.000912         , DEKAT MIC3      ,         ,
1.987777  , 0.056336  , 0.000912         , DEKAT MIC3      ,         ,
1.987777  , 0.056336  , 0.000912         , DEKAT MIC3      ,         ,
1.987777  , 0.056336  , 0.000912         , DEKAT MIC3      ,         ,
1.987777  , 0.056336  , 0.000912         , DEKAT MIC3      ,         ,
1.987777  , 0.056336  , 0.000912         , DEKAT MIC3      ,         ,
1.987777  , 0.056336  , 0.000912         , DEKAT MIC3      ,         ,
1.987777  , 0.056336  , 0.000912         , DEKAT MIC3      ,         ,
1.987777  , 0.056336  , 0.000912         , DEKAT MIC3      ,         ,
1.987777  , 0.056336  , 0.000912         , DEKAT MIC3      ,         ,
